N,P,K,TEMPERATURE,RAINFALL,CROP,SOIL TYPE,REGION,WATER REQUIREMENT
80,15,28,23.11438731,161.8944624,ONION,HUMID,DESERT,1.5
104,20,26,27.22783677,175.7260273,ONION,HUMID,SEMI ARID,5.92
109,29,28,23.26316991,194.1755471,ONION,HUMID,SEMI ARID,7.42
100,32,26,25.234661,124.2261737,ONION,HUMID,SEMI ARID,6.9
100,24,28,25.59535262,195.7733251,ONION,DRY,SEMI ARID,8.125
83,21,28,25.5674832,190.2257843,ONION,DRY,SEMI ARID,0.8
120,23,28,25.67324193,196.2736367,ONION,DRY,SEMI HUMID,3.375
104,26,30,24.40726724,148.6977358,ONION,DRY,SEMI HUMID,4.875
108,33,31,23.69287069,144.6576424,ONION,DRY,SEMI HUMID,4.375
91,25,26,24.53460016,180.5059257,ONION,DRY,SEMI HUMID,0.1
86,26,27,27.13140403,192.4280381,ONION,DRY,SEMI HUMID,4.375
98,18,27,27.56088634,167.4358075,ONION,DRY,SEMI HUMID,5.875
111,27,31,23.59302313,191.3980675,ONION,DRY,SEMI HUMID,5.375
84,39,35,23.17714381,117.3113562,ONION,DRY,SEMI HUMID,0.2
98,27,27,24.71384065,197.6439711,ONION,DRY,SEMI HUMID,5.375
118,21,34,24.38534644,119.6324109,ONION,DRY,SEMI HUMID,6.875
103,27,31,27.15998538,126.1752206,ONION,DRY,SEMI HUMID,6.375
82,24,33,26.53543168,120.6494434,ONION,DRY,SEMI HUMID,0.3
86,31,35,27.01207284,191.4508931,ONION,DRY,SEMI HUMID,6.375
88,35,35,27.55906475,117.9389993,ONION,DRY,SEMI HUMID,7.875
84,27,29,23.32293161,168.2644287,ONION,DRY,SEMI HUMID,7.375
120,40,33,24.23850608,115.1564012,ONION,DRY,SEMI HUMID,0.5
106,40,30,23.42611644,122.6847408,ONION,DRY,HUMID,2.75
113,21,33,26.02241444,176.9020924,ONION,DRY,HUMID,4.25
117,34,25,24.83846178,124.4135035,ONION,DRY,HUMID,3.75
80,30,25,26.24092174,148.3771202,ONION,DRY,HUMID,0.1
88,21,27,24.43011925,181.6368274,ONION,DRY,HUMID,3.75
113,33,34,26.00373964,153.477776,ONION,DRY,HUMID,5.25
87,23,28,26.22367404,193.7461968,ONION,DRY,HUMID,4.75
113,15,29,27.09617155,190.2440566,ONION,DRY,HUMID,0.1
98,29,30,25.64004392,199.4735636,ONION,DRY,HUMID,4.75
97,29,27,27.74576987,139.8619431,ONION,DRY,HUMID,6.25
85,35,32,26.24928198,133.1120232,ONION,DRY,HUMID,5.75
82,29,35,26.67377159,156.1543898,ONION,DRY,HUMID,0.2
103,33,25,27.10210397,139.5013171,ONION,DRY,HUMID,5.75
112,17,28,27.62975458,196.6492664,ONION,DRY,HUMID,7.25
99,19,33,27.5364547,130.6377143,ONION,DRY,HUMID,6.75
120,20,34,23.56960509,130.3797119,ONION,DRY,HUMID,0.3
114,27,28,24.99451759,192.8736822,ONION,HUMID,DESERT,3.25
100,40,35,27.56441788,177.816092,ONION,HUMID,DESERT,4.75
108,35,25,23.98143338,161.5279095,ONION,HUMID,DESERT,4.25
115,31,30,24.22984659,122.4073418,ONION,HUMID,DESERT,0.1
87,28,30,25.60153969,168.8383605,ONION,HUMID,DESERT,4.25
82,24,26,24.31274458,184.4103931,ONION,HUMID,DESERT,5.75
94,26,27,26.36629861,177.3176161,ONION,HUMID,DESERT,5.25
87,28,35,26.5602777,152.0616227,ONION,HUMID,DESERT,0.2
118,40,35,26.35034208,121.5586297,ONION,HUMID,DESERT,5.25
87,38,29,25.20406808,156.1457255,ONION,HUMID,DESERT,6.75
92,40,30,23.35723208,171.6976946,ONION,HUMID,DESERT,6.25
97,22,26,23.60567546,185.1568059,ONION,HUMID,DESERT,0.3
99,40,32,24.18471151,163.2708732,ONION,HUMID,DESERT,6.25
89,28,33,26.44414097,175.3723314,ONION,HUMID,DESERT,7.75
112,39,29,26.12492233,147.8035305,ONION,HUMID,DESERT,7.25
111,28,26,27.77363343,192.7121236,ONION,HUMID,DESERT,0.5
114,20,26,25.55656667,193.5866233,ONION,HUMID,SEMI ARID,2.875
117,26,30,27.92374437,115.2325531,ONION,HUMID,SEMI ARID,4.375
111,29,31,26.05968403,161.3432535,ONION,HUMID,SEMI ARID,3.875
119,30,28,26.35770906,163.6269496,ONION,HUMID,SEMI ARID,0.1
116,40,33,24.91370487,129.5481144,ONION,HUMID,SEMI ARID,3.875
95,37,35,27.31317116,192.4288139,ONION,HUMID,SEMI ARID,5.375
86,40,33,26.1387869,136.3027766,ONION,HUMID,SEMI ARID,4.875
117,37,32,23.1069385,162.5769606,ONION,HUMID,SEMI ARID,0.1
105,18,35,23.52648086,171.8839938,ONION,HUMID,SEMI ARID,4.875
109,23,25,25.11711046,194.8773479,ONION,HUMID,SEMI ARID,6.375
80,18,31,24.02952505,134.6803969,ONION,HUMID,SEMI ARID,5.875
101,31,26,26.70897548,158.8608887,ONION,HUMID,SEMI ARID,0.2
103,33,33,26.71717393,126.8073984,ONION,HUMID,SEMI ARID,5.875
93,26,27,24.59245684,137.7044047,ONION,HUMID,SEMI ARID,7.375
104,35,28,27.51006055,143.9955548,ONION,HUMID,SEMI ARID,6.875
116,36,25,27.57847581,156.6810374,ONION,HUMID,SEMI ARID,0.3
107,38,29,26.65069302,145.105065,ONION,HUMID,SEMI HUMID,2.375
101,33,33,26.97251562,142.8610793,ONION,HUMID,SEMI HUMID,3.875
107,31,31,23.17124551,153.1201644,ONION,HUMID,SEMI HUMID,3.375
99,16,30,23.52652084,186.1728203,ONION,HUMID,SEMI HUMID,0.1
103,40,30,27.30901814,141.4831644,ONION,HUMID,SEMI HUMID,3.375
118,31,34,27.54823036,181.4170812,ONION,HUMID,SEMI HUMID,4.875
106,21,35,25.627355,188.5506536,ONION,HUMID,SEMI HUMID,4.375
116,38,34,23.29250318,183.468585,ONION,HUMID,SEMI HUMID,0.1
97,35,26,24.91461008,166.2549307,ONION,HUMID,SEMI HUMID,4.375
107,34,32,26.77463708,177.7745075,ONION,HUMID,SEMI HUMID,5.875
99,15,27,27.41711238,127.92461,ONION,HUMID,SEMI HUMID,5.375
118,33,30,24.13179691,173.3228386,ONION,HUMID,SEMI HUMID,0.2
117,32,34,26.2724184,127.1752928,ONION,HUMID,SEMI HUMID,5.575
104,18,30,23.60301571,140.9370415,ONION,HUMID,SEMI HUMID,6.875
9,139,199,23.25230817,105.3558408,ONION,HUMID,SEMI HUMID,6.575
0,133,200,23.67287749,104.2298028,ONION,HUMID,SEMI HUMID,0.3
30,143,199,23.76881552,102.2648546,ONION,HUMID,HUMID,1.75
36,140,198,23.34386401,104.4267991,ONION,HUMID,HUMID,3.25
37,137,199,22.63946441,108.3405879,ONION,HUMID,HUMID,2.75
33,121,203,22.45696744,114.8407725,ONION,HUMID,HUMID,0.1
7,144,195,22.96388477,104.6472986,ONION,HUMID,HUMID,2.75
35,128,205,21.07273439,107.8737015,ONION,HUMID,HUMID,4.25
29,128,198,22.44075021,121.4977331,ONION,HUMID,HUMID,3.75
2,143,196,22.71271308,109.8852597,ONION,HUMID,HUMID,0.1
34,140,198,21.70416965,115.1781396,ONION,HUMID,HUMID,3.75
29,144,204,22.43324518,119.1025189,ONION,HUMID,HUMID,5.25
32,141,203,21.25941052,109.0658471,ONION,HUMID,HUMID,4.75
13,144,197,22.9215706,105.6941544,ONION,HUMID,HUMID,0.1
25,143,198,22.81212536,107.855225,ONION,HUMID,HUMID,4.75
9,137,200,21.12152071,102.8017203,ONION,HUMID,HUMID,6.25
6,144,198,21.11478672,104.5086618,ONION,HUMID,HUMID,5.75
37,126,196,23.59997268,107.1728191,ONION,HUMID,HUMID,0.2
2,120,203,23.12652652,108.6211833,ONION,WET,DESERT,2.5
11,143,197,22.98458907,122.1952483,ONION,WET,DESERT,4
10,141,201,22.12659387,104.5412275,ONION,WET,DESERT,3.5
24,142,202,22.53779727,101.8474768,ONION,WET,DESERT,0.1
23,138,195,22.49095104,124.3915101,ONION,WET,DESERT,3.5
18,125,204,22.35548159,116.7366261,ONION,WET,DESERT,5
13,121,196,22.20700989,120.1593771,ONION,WET,DESERT,4.5
26,122,202,22.44516988,107.1843273,ONION,WET,DESERT,0.1
28,123,202,22.76643029,120.4359949,ONION,WET,DESERT,4.5
26,121,201,22.19109412,112.3126628,ONION,WET,DESERT,6
21,137,196,23.6119202,123.5900822,ONION,WET,DESERT,5.5
21,135,198,23.86087054,105.0241329,ONION,WET,DESERT,0.2
5,144,205,21.42177231,102.8045658,ONION,WET,DESERT,5.5
2,123,205,22.36629253,124.9831618,ONION,WET,DESERT,7
15,133,199,23.99686172,117.6102915,ONION,WET,DESERT,6.5
31,130,198,21.80129837,120.0586671,ONION,WET,DESERT,0.3
25,143,200,23.80436344,100.6192543,ONION,WET,SEMI ARID,2.125
16,143,204,23.71475278,121.8961665,ONION,WET,SEMI ARID,3.625
19,122,202,23.34467359,112.8954016,ONION,WET,SEMI ARID,3.125
10,125,196,22.31253665,113.0688155,ONION,WET,SEMI ARID,0.1
20,139,202,23.50201428,107.9868949,ONION,WET,SEMI ARID,3.125
28,123,198,23.46260321,111.7763395,ONION,WET,SEMI ARID,4.625
28,136,200,23.06204373,114.7399101,ONION,WET,SEMI ARID,4.125
2,131,199,22.47420512,124.2179699,ONION,WET,SEMI ARID,0.1
2,140,197,22.69780133,105.0508234,ONION,WET,SEMI ARID,4.125
27,138,201,23.66682067,105.4004751,ONION,WET,SEMI ARID,5.625
30,127,204,22.50050273,100.9343903,ONION,WET,SEMI ARID,5.125
32,145,203,23.83053666,109.5966791,ONION,WET,SEMI ARID,0.2
29,139,205,23.64142354,116.6912176,ONION,WET,SEMI ARID,5.125
26,126,195,21.41363812,118.3979065,ONION,WET,SEMI ARID,6.625
40,136,202,22.85267372,117.5314026,ONION,WET,SEMI ARID,6.125
6,124,200,22.98208095,109.5852253,ONION,WET,SEMI ARID,0.3
35,138,200,21.19909519,103.6838922,ONION,WET,SEMI HUMID,1.625
17,136,196,23.87192332,103.0548094,ONION,WET,SEMI HUMID,3.125
33,134,205,21.0365275,114.7412734,ONION,WET,SEMI HUMID,2.625
16,143,197,22.61711614,116.9256766,ONION,WET,SEMI HUMID,0.1
27,120,200,21.45278675,116.7036582,ONION,WET,SEMI HUMID,2.625
29,145,205,22.81227579,109.3383552,ONION,WET,SEMI HUMID,4.125
3,141,197,21.98141856,115.4789148,ONION,WET,SEMI HUMID,3.625
15,123,204,22.52709326,115.3830068,ONION,WET,SEMI HUMID,0.1
5,136,195,22.35628673,107.7697413,ONION,WET,SEMI HUMID,3.625
10,136,204,21.19852186,105.8554351,ONION,WET,SEMI HUMID,5.125
7,141,195,23.8812458,104.9116663,ONION,WET,SEMI HUMID,4.625
2,129,201,22.78234161,122.1449949,ONION,WET,SEMI HUMID,0.1
29,138,197,22.19055385,121.6622761,ONION,WET,SEMI HUMID,4.625
30,137,200,22.91430043,118.6044645,ONION,WET,SEMI HUMID,6.125
29,132,204,23.08950736,108.2166601,ONION,WET,SEMI HUMID,5.625
14,139,197,21.72484506,121.6961761,ONION,WET,SEMI HUMID,0.2
18,125,203,22.44307715,102.5565807,ONION,WET,HUMID,1.625
33,143,204,21.1316077,122.5391946,ONION,WET,HUMID,3.125
40,144,196,22.71750705,107.0289866,ONION,WET,HUMID,2.625
9,143,197,23.75033085,117.6602827,ONION,WET,HUMID,0.1
38,135,203,23.76121837,100.825956,ONION,WET,HUMID,2.625
28,130,196,22.13450646,112.9203223,ONION,WET,HUMID,4.125
35,142,203,21.17089176,123.6495149,ONION,WET,HUMID,3.625
12,129,205,22.36238282,118.6832725,ONION,WET,HUMID,0.1
1,135,203,22.77856513,113.7759219,ONION,WET,HUMID,3.625
0,145,205,21.22503442,113.9760462,ONION,WET,HUMID,5.125
31,121,201,23.15791104,110.712841,ONION,WET,HUMID,4.625
35,131,203,22.42776057,102.7230739,ONION,WET,HUMID,0.1
29,140,195,23.64082979,116.7431319,ONION,WET,HUMID,4.625
33,138,198,22.29423493,122.7418744,ONION,WET,HUMID,6.125
14,140,197,23.35225078,113.0381382,ONION,WET,HUMID,5.625
35,145,195,22.03911546,110.9804014,ONION,WET,HUMID,0.2
40,120,197,23.80593812,119.6335548,TOMATO,DRY,DESERT,0.5
25,132,198,22.31944084,100.1173443,TOMATO,DRY,DESERT,7.12
31,137,196,22.14464104,120.6310784,TOMATO,DRY,DESERT,8.62
36,144,196,23.65167552,115.3611268,TOMATO,DRY,DESERT,8.12
10,140,197,22.16939473,124.4683112,TOMATO,DRY,DESERT,0.8
22,30,12,15.78144173,119.035002,TOMATO,DRY,DESERT,8.12
37,6,13,26.03097313,101.2847738,TOMATO,DRY,DESERT,9.62
27,13,6,13.36050601,111.2266885,TOMATO,DRY,DESERT,9.12
7,16,9,18.87957654,114.6659511,TOMATO,DRY,DESERT,0.12
20,7,9,29.47741671,111.1727497,TOMATO,DRY,DESERT,9.12
26,27,10,28.06903173,114.1339416,TOMATO,DRY,DESERT,10.62
5,23,15,25.66901098,112.5424199,TOMATO,DRY,DESERT,10.12
0,18,14,29.77149434,114.4161786,TOMATO,DRY,DESERT,1.12
39,24,14,30.55472573,106.0711985,TOMATO,DRY,SEMI ARID,5.58
13,23,6,23.96147583,102.6958703,TOMATO,DRY,SEMI ARID,7.08
21,17,15,23.98289638,118.4901697,TOMATO,DRY,SEMI ARID,6.58
33,12,8,25.26052689,117.3695296,TOMATO,DRY,SEMI ARID,0.3
6,9,12,31.08368929,109.6894658,TOMATO,DRY,SEMI ARID,6.58
19,7,10,14.78003032,100.1961762,TOMATO,DRY,SEMI ARID,8.08
24,18,6,26.56608303,116.3796525,TOMATO,DRY,SEMI ARID,7.58
9,11,8,24.85903405,111.7803734,TOMATO,DRY,SEMI ARID,0.5
31,8,7,34.51465139,103.5684926,TOMATO,DRY,SEMI ARID,7.58
22,17,5,24.12188673,102.835632,TOMATO,DRY,SEMI ARID,9.08
13,5,8,23.85340379,103.923226,TOMATO,DRY,SEMI ARID,8.58
16,8,9,24.60297538,111.2948115,TOMATO,DRY,SEMI ARID,0.8
4,13,6,15.63211033,101.4705704,TOMATO,DRY,SEMI ARID,8.58
0,25,14,19.33516809,116.450422,TOMATO,DRY,SEMI ARID,10.08
8,7,10,28.2620488,105.2132259,TOMATO,DRY,SEMI ARID,9.58
4,23,5,22.67594476,110.3332655,TOMATO,DRY,SEMI ARID,0.58
33,14,8,21.03200078,110.6823944,TOMATO,DRY,SEMI HUMID,4.86
30,7,15,33.23453301,115.7659902,TOMATO,DRY,SEMI HUMID,6.36
21,29,12,22.30318989,117.3688104,TOMATO,DRY,SEMI HUMID,5.86
11,14,5,11.50322938,115.5683776,TOMATO,DRY,SEMI HUMID,0.2
9,8,15,14.34320488,110.2223123,TOMATO,DRY,SEMI HUMID,5.86
5,18,14,33.1056981,119.1709113,TOMATO,DRY,SEMI HUMID,7.36
29,25,14,30.49183837,113.3302105,TOMATO,DRY,SEMI HUMID,6.86
33,12,15,30.25578031,116.7173125,TOMATO,DRY,SEMI HUMID,0.3
8,16,6,12.22816189,108.4161706,TOMATO,DRY,SEMI HUMID,6.86
15,14,8,10.01081312,119.3941064,TOMATO,DRY,SEMI HUMID,8.36
16,7,8,22.79196751,116.5084074,TOMATO,DRY,SEMI HUMID,7.86
0,12,7,20.18432263,116.8130969,TOMATO,DRY,SEMI HUMID,0.5
5,25,6,30.72119881,106.8118019,TOMATO,DRY,SEMI HUMID,7.86
6,8,11,24.35590861,119.6946577,TOMATO,DRY,SEMI HUMID,9.36
10,5,5,21.21306973,112.9834361,TOMATO,DRY,SEMI HUMID,8.86
1,17,6,10.78689755,117.5293447,TOMATO,DRY,SEMI HUMID,0.8
1,30,10,11.89925671,103.5771468,TOMATO,DRY,HUMID,3.96
0,23,15,22.56664172,109.8585753,TOMATO,DRY,HUMID,5.46
24,27,9,18.86883219,119.3936976,TOMATO,DRY,HUMID,4.96
36,11,13,17.34083741,112.7194284,TOMATO,DRY,HUMID,0.1
40,21,8,34.90665289,102.1906333,TOMATO,DRY,HUMID,4.96
40,22,6,24.53610067,115.9787989,TOMATO,DRY,HUMID,6.46
32,18,13,13.8377282,107.9873218,TOMATO,DRY,HUMID,5.96
9,10,10,22.3551049,101.5164589,TOMATO,DRY,HUMID,0.2
13,16,8,34.74004942,100.1967854,TOMATO,DRY,HUMID,5.96
15,9,11,11.54785707,108.8289171,TOMATO,DRY,HUMID,7.46
29,11,5,23.13338811,104.4224145,TOMATO,DRY,HUMID,6.96
1,15,9,29.98364695,115.3560318,TOMATO,DRY,HUMID,0.3
18,5,11,20.87947369,102.4550786,TOMATO,DRY,HUMID,6.96
14,22,9,17.24944623,112.5090516,TOMATO,DRY,HUMID,8.46
33,15,7,15.83388699,109.7571416,TOMATO,DRY,HUMID,7.96
4,6,7,23.01014302,112.6738296,TOMATO,DRY,HUMID,0.5
17,16,14,16.39624284,102.944161,TOMATO,HUMID,DESERT,4.68
12,20,10,24.45132792,109.4711098,TOMATO,HUMID,DESERT,6.18
34,29,8,31.87859192,105.3437825,TOMATO,HUMID,DESERT,5.68
39,28,10,31.34920143,109.1549823,TOMATO,HUMID,DESERT,0.2
31,25,12,18.05142392,111.7793889,TOMATO,HUMID,DESERT,5.68
12,6,8,30.84835031,107.4142681,TOMATO,HUMID,DESERT,7.18
12,29,13,22.45616931,118.0069295,TOMATO,HUMID,DESERT,6.68
26,11,11,13.70319166,106.2944879,TOMATO,HUMID,DESERT,0.3
19,24,15,20.48954522,111.8391951,TOMATO,HUMID,DESERT,6.68
39,21,9,13.20844373,106.2696156,TOMATO,HUMID,DESERT,8.18
16,29,13,32.31944397,117.6236473,TOMATO,HUMID,DESERT,7.68
36,29,13,20.68185224,109.7513927,TOMATO,HUMID,DESERT,0.5
37,23,12,31.52675982,113.1169398,TOMATO,HUMID,DESERT,7.68
39,9,15,25.35467646,116.7555937,TOMATO,HUMID,DESERT,9.18
31,5,14,17.66545409,110.6857506,TOMATO,HUMID,DESERT,8.68
18,12,8,12.59093977,119.3916718,TOMATO,HUMID,DESERT,0.8
20,20,10,11.86631922,106.060149,TOMATO,HUMID,SEMI ARID,4.14
5,8,5,11.03367937,112.7715925,TOMATO,HUMID,SEMI ARID,5.64
20,8,12,25.2990432,117.9733424,TOMATO,HUMID,SEMI ARID,5.14
25,21,11,32.23797837,104.7052254,TOMATO,HUMID,SEMI ARID,0.2
14,19,14,17.68408797,108.0638166,TOMATO,HUMID,SEMI ARID,5.14
37,18,12,10.2708877,106.6955204,TOMATO,HUMID,SEMI ARID,6.64
26,15,6,17.22034507,108.0054343,TOMATO,HUMID,SEMI ARID,6.14
13,22,5,19.667056,100.1737964,TOMATO,HUMID,SEMI ARID,0.3
32,25,9,10.35609594,101.1456947,TOMATO,HUMID,SEMI ARID,6.14
19,7,9,27.255435,101.139435,TOMATO,HUMID,SEMI ARID,7.64
28,7,9,34.5917846,115.5650287,TOMATO,HUMID,SEMI ARID,7.14
24,30,11,32.39523995,113.25373,TOMATO,HUMID,SEMI ARID,0.5
7,17,10,10.16431299,106.362551,TOMATO,HUMID,SEMI ARID,7.14
18,23,8,21.49118657,101.4819888,TOMATO,HUMID,SEMI ARID,8.64
7,20,12,16.53460397,110.0447896,TOMATO,HUMID,SEMI ARID,8.14
20,23,11,31.8520694,109.9455062,TOMATO,HUMID,SEMI ARID,0.8
18,14,11,28.04799508,117.1311498,TOMATO,HUMID,SEMI HUMID,3.42
34,11,10,31.75048899,115.1989301,TOMATO,HUMID,SEMI HUMID,4.92
20,29,10,29.07412717,100.7896871,TOMATO,HUMID,SEMI HUMID,4.42
37,24,13,19.14381903,108.0230792,TOMATO,HUMID,SEMI HUMID,0.1
12,8,10,16.14820285,107.4287664,TOMATO,HUMID,SEMI HUMID,4.42
34,10,14,34.05296914,116.8020848,TOMATO,HUMID,SEMI HUMID,5.92
6,13,9,34.51423957,118.3271968,TOMATO,HUMID,SEMI HUMID,5.42
27,30,5,32.71748548,113.328978,TOMATO,HUMID,SEMI HUMID,0.2
13,8,12,25.16296632,114.3117197,TOMATO,HUMID,SEMI HUMID,5.42
6,7,7,27.68167318,113.9995146,TOMATO,HUMID,SEMI HUMID,6.92
40,17,15,21.35093384,107.0862095,TOMATO,HUMID,SEMI HUMID,6.42
31,26,9,11.69894639,103.2005992,TOMATO,HUMID,SEMI HUMID,0.3
61,68,50,35.21462816,243.0745066,TOMATO,HUMID,SEMI HUMID,6.42
58,46,45,42.39413392,88.46607497,TOMATO,HUMID,SEMI HUMID,7.92
45,47,55,38.4191628,119.2653877,TOMATO,HUMID,SEMI HUMID,7.42
39,65,53,35.33294932,235.6133585,TOMATO,HUMID,SEMI HUMID,0.5
31,68,45,42.92325255,196.2408242,TOMATO,HUMID,HUMID,2.52
70,68,45,33.83508569,203.4044028,TOMATO,HUMID,HUMID,4.02
68,62,50,33.20258348,197.5282582,TOMATO,HUMID,HUMID,3.52
34,65,47,23.48546973,191.7760562,TOMATO,HUMID,HUMID,0.1
38,68,54,29.33710543,202.0572747,TOMATO,HUMID,HUMID,3.52
69,64,47,40.21199348,186.6762324,TOMATO,HUMID,HUMID,5.02
58,51,47,42.13473976,197.402901,TOMATO,HUMID,HUMID,4.52
59,47,53,32.86316618,47.271547,TOMATO,HUMID,HUMID,0.1
44,64,54,29.80744318,232.7046126,TOMATO,HUMID,HUMID,4.52
56,57,48,31.56213762,63.62250788,TOMATO,HUMID,HUMID,6.02
69,60,54,36.32268069,141.1736926,TOMATO,HUMID,HUMID,5.52
56,58,49,37.13165026,172.4788062,TOMATO,HUMID,HUMID,0.2
49,55,53,38.4418717,77.71566883,TOMATO,HUMID,HUMID,5.52
38,51,52,32.66160599,78.85085502,TOMATO,HUMID,HUMID,7.02
54,65,47,27.92765919,149.9107557,TOMATO,HUMID,HUMID,6.52
57,57,51,39.01793345,105.8841531,TOMATO,HUMID,HUMID,0.3
39,52,53,32.51247398,51.07048113,TOMATO,WET,DESERT,3.6
58,67,45,38.72382798,62.62377075,TOMATO,WET,DESERT,5.1
61,64,52,43.30204933,110.562229,TOMATO,WET,DESERT,4.6
34,62,55,27.58548913,238.5008779,TOMATO,WET,DESERT,0.1
31,48,45,40.78881819,132.7923586,TOMATO,WET,DESERT,4.6
47,46,52,23.19451074,206.3999208,TOMATO,WET,DESERT,6.1
32,68,52,32.68067385,248.8592986,TOMATO,WET,DESERT,5.6
36,59,46,34.28879307,127.2509777,TOMATO,WET,DESERT,0.2
61,51,51,39.30050027,120.9512466,TOMATO,WET,DESERT,5.6
70,54,46,39.73149053,122.7628653,TOMATO,WET,DESERT,7.1
44,56,49,39.23342464,64.4478499,TOMATO,WET,DESERT,6.6
34,68,51,27.34734861,40.35153141,TOMATO,WET,DESERT,0.3
50,59,47,40.76998685,209.8678411,TOMATO,WET,DESERT,6.6
39,70,52,26.26559543,59.49373381,TOMATO,WET,DESERT,8.1
34,61,49,28.12971499,117.8201907,TOMATO,WET,DESERT,7.6
44,60,55,34.2804607,98.54047745,TOMATO,WET,DESERT,0.5
31,62,52,33.7960155,182.026807,TOMATO,WET,SEMI ARID,3.06
65,62,51,31.53243779,207.0735119,TOMATO,WET,SEMI ARID,4.56
44,57,53,42.30495821,74.876786,TOMATO,WET,SEMI ARID,4.06
50,47,48,24.63676897,218.2299187,TOMATO,WET,SEMI ARID,0.1
43,50,48,28.28222883,179.2720807,TOMATO,WET,SEMI ARID,4.06
60,46,53,24.48620746,183.49095,TOMATO,WET,SEMI ARID,5.56
70,68,55,42.84609252,78.8099639,TOMATO,WET,SEMI ARID,5.06
59,62,52,43.67549305,103.8235658,TOMATO,WET,SEMI ARID,0.2
60,58,51,42.07213781,165.7412972,TOMATO,WET,SEMI ARID,5.06
42,60,47,33.46873719,136.8277041,TOMATO,WET,SEMI ARID,6.56
35,66,47,31.7018373,48.83810592,TOMATO,WET,SEMI ARID,606
34,65,48,41.41968393,199.3096432,TOMATO,WET,SEMI ARID,0.3
36,54,46,42.54744013,214.4103848,TOMATO,WET,SEMI ARID,6.06
39,64,52,28.91842453,63.68794608,TOMATO,WET,SEMI ARID,7.56
37,52,47,43.08022702,211.8529059,TOMATO,WET,SEMI ARID,7.06
33,47,46,29.20300896,209.4083305,TOMATO,WET,SEMI ARID,0.5
34,48,48,41.04224355,181.527598,TOMATO,WET,SEMI HUMID,2.34
49,54,50,25.62446619,97.26336657,TOMATO,WET,SEMI HUMID,3.84
40,65,49,35.32876402,163.9069365,TOMATO,WET,SEMI HUMID,3.34
68,52,49,24.42561272,63.35298768,TOMATO,WET,SEMI HUMID,0.1
50,46,52,31.18298415,54.01872359,TOMATO,WET,SEMI HUMID,3.34
65,63,50,31.88342554,79.27201575,TOMATO,WET,SEMI HUMID,4.84
40,49,47,42.93368602,246.3613268,TOMATO,WET,SEMI HUMID,4.34
42,53,48,23.11407669,231.5153161,TOMATO,WET,SEMI HUMID,0.1
49,55,51,24.87212063,135.1694525,TOMATO,WET,SEMI HUMID,4.34
59,62,49,43.36051537,114.778071,TOMATO,WET,SEMI HUMID,5.84
63,58,47,26.83054058,144.6656444,TOMATO,WET,SEMI HUMID,5.34
70,65,52,30.42012134,75.95295,TOMATO,WET,SEMI HUMID,0.2
63,50,52,28.64555584,115.8163936,TOMATO,WET,SEMI HUMID,5.34
40,64,47,32.50037548,71.73759526,TOMATO,WET,SEMI HUMID,6.84
63,58,50,43.03714283,41.5856585,TOMATO,WET,SEMI HUMID,6.34
45,58,49,30.10773379,75.24521981,TOMATO,WET,SEMI HUMID,0.3
66,69,47,23.69212243,87.53393983,TOMATO,WET,HUMID,1.44
54,67,52,35.67667332,141.3381168,TOMATO,WET,HUMID,3
69,67,52,27.71948962,82.83061083,TOMATO,WET,HUMID,2.5
67,68,49,35.26824831,149.8488208,TOMATO,WET,HUMID,0.1
45,57,47,23.16855863,161.6892093,TOMATO,WET,HUMID,2.44
56,50,52,33.08706051,88.1300769,TOMATO,WET,HUMID,4
70,50,53,37.4620912,172.3458448,TOMATO,WET,HUMID,3.5
44,47,45,38.73218907,218.142147,TOMATO,WET,HUMID,0.1
50,60,47,32.57720726,93.7942847,TOMATO,WET,HUMID,3.44
52,51,53,38.38231475,210.2735346,TOMATO,WET,HUMID,5
35,68,45,42.93605359,234.8466111,TOMATO,WET,HUMID,4.5
68,69,52,25.65492304,52.95477913,TOMATO,WET,HUMID,0.1
32,55,52,37.58899717,159.6577388,TOMATO,WET,HUMID,4.44
32,55,51,29.60718808,62.68710535,TOMATO,WET,HUMID,6
48,62,47,25.34756111,174.4012337,TOMATO,WET,HUMID,5.5
39,69,53,25.9300384,241.8202079,TOMATO,WET,HUMID,0.2
49,61,45,32.76795887,240.4795923,SUGARCANE,DRY,DESERT,10.54
48,57,54,29.02328049,126.8069869,SUGARCANE,DRY,DESERT,12
69,66,49,40.00439101,92.11877372,SUGARCANE,DRY,DESERT,11.54
53,55,55,33.32315744,234.496633,SUGARCANE,DRY,DESERT,2.54
38,61,52,31.22790131,46.44279118,SUGARCANE,DRY,DESERT,11.5
57,64,55,26.68386496,62.50689682,SUGARCANE,DRY,DESERT,13
51,57,55,24.70528368,108.4103158,SUGARCANE,DRY,DESERT,12.5
56,65,45,38.2016825,218.0908814,SUGARCANE,DRY,DESERT,3.5
54,66,52,36.56769731,104.4218596,SUGARCANE,DRY,DESERT,12.4
58,55,47,26.05375792,240.6863901,SUGARCANE,DRY,DESERT,14
68,70,54,31.29986342,54.77830202,SUGARCANE,DRY,DESERT,13.4
42,59,55,40.10207731,149.1199989,SUGARCANE,DRY,DESERT,4.4
43,64,47,38.58954491,102.2708231,SUGARCANE,DRY,DESERT,13.6
35,67,49,41.31330062,239.7427554,SUGARCANE,DRY,DESERT,15
